"id","tender_No","type","delivery","department","cbrief","cd","dp","date_Published","brief","closing_Date","compulsory_briefing_session","status","category","description","conditions","province","contactPerson","email","telephone","fax","briefingVenue","bf","bc","reason"
16423,"RFQ-012535","Request for Quotation","1134 Park Street - Hatfield - Pretoria - 0028","Agricultural Research Council",false,"Thursday, 10 February 2022 - 10:00","Wednesday, 02 February 2022","2022-02-02T00:00:00","<not available>","2022-02-10T10:00:00",,"Cancelled","Programming and broadcasting activities","VIDEO RECORDINGS AND PRODUCTION FOR INDUCTION PURPOSES AT THE AGRICULTURAL RESEARCH COUNCIL","The RFQ documents have been uploaded. Please send an email to scmrequests@arc.agric.za for any further clarification.","Gauteng","Supply Chain Management","scmrequests@arc.agric.za","012-427-9774","012-427-9774",,"N/A"," NO","The RFQ will be re-advertsised"
16424,"RFQ-012568","Request for Quotation","Institute for Soil, Climate and Water (ARC-ISCW), 600 Belvedere Street -  Arcadia - Pretoria - 0028","Agricultural Research Council",false,"Thursday, 10 February 2022 - 11:00","Wednesday, 02 February 2022","2022-02-02T00:00:00","<not available>","2022-02-10T11:00:00",,"Cancelled","Human health activities","Occupational Hygiene Survey","The RFQ documents have been uploaded under tender documents. Please send an email to scmrequests@arc.agric.za for any further clarification.","Gauteng","Supply Chain Management","scmrequests@arc.agric.za","012-427-9774","012-427-9774",,"N/A"," NO","The RFQ cancelled due to incomplete specification"
16220,"38/2021","Request for Proposal","67 Somerset Street  - Aliwal North - Aliwal North - 9750","Legal Aid South Africa",false,"Tuesday, 01 March 2022 - 11:00","Tuesday, 01 February 2022","2022-02-01T00:00:00","<not available>","2022-03-01T11:00:00",,"Cancelled","Accommodation","Provision of Office Accommodation in Respect of Sterkspruit Satellite Office for a period of 5 years.","N/A","Eastern Cape","Reitumetse Moleko","ReitumetseM@legal-aid.co.za","051-633-2579","N/A",,"N/A"," NO","Non responsive bid"
16221,"ACSR114/2021/1","Request for Proposal","760 Dr James Moroka Drive Gaabomotho Building - Mmabatho - Mmabatho - 2735","North West - Department of Arts, Culture, Sports and Recreation ",false,"Tuesday, 01 March 2022 - 11:00","Tuesday, 01 February 2022","2022-02-01T00:00:00","<not available>","2022-03-01T11:00:00",,"Cancelled","Security and investigation activities","Panel of service providers for the provision of private security services for Ngaka Modiri District","N/A","North West","Mpho Kgosiemang","mphok@nwpg.gov.za","018-388-3753","N/A",,"N/A"," NO","Validity period experied"
16225,"ACSR114/2021/2","Request for Proposal","760 Dr James Moroka Drive Gaabomotho Building - Mmabatho - Mmabatho - 2735","North West - Department of Arts, Culture, Sports and Recreation ",false,"Tuesday, 01 March 2022 - 11:00","Tuesday, 01 February 2022","2022-02-01T00:00:00","<not available>","2022-03-01T11:00:00",,"Cancelled","Security and investigation activities","Panel of service providers for the provision of private security services for Dr Kenneth Kaunda District","N/A","North West","Mpho Kgosiemang","mphok@nwpg.gov.za","018-388-3753","N/A",,"N/A"," NO","Validity period expired"
16226,"ACSR114/2021/3","Request for Proposal","760 Dr James Moroka Drive Gaabomotho Building - Mmabatho - Mmabatho - 2735","North West - Department of Arts, Culture, Sports and Recreation ",false,"Thursday, 03 March 2022 - 11:00","Tuesday, 01 February 2022","2022-02-01T00:00:00","<not available>","2022-03-03T11:00:00",,"Cancelled","Security and investigation activities","Panel of service providers for the provision of private security services for Bojanala District","N/A","North West","Mpho Kgosiemang","mphok@nwpg.gov.za","018-388-3753","N/A",,"N/A"," NO","Validity period expired"
16227,"ACSR114/2021/4","Request for Proposal","760 Dr James Moroka Drive Gaabomotho Building - Mmabatho - Mmabatho - 2735","North West - Department of Arts, Culture, Sports and Recreation ",false,"Thursday, 03 March 2022 - 11:00","Tuesday, 01 February 2022","2022-02-01T00:00:00","<not available>","2022-03-03T11:00:00",,"Cancelled","Security and investigation activities","Panel of service providers for the provision of private security services for Dr Ruth Segomotsi Mompati District","N/A","North West","Mpho Kgosiemang","mphok@nwpg.gov.za","018-388-3753","N/A",,"N/A"," NO","Validity period expired"
16229,"DOT/03/2020/COO","Request for Bid(Open-Tender)","159 FORUM BUILDING, CNR BOSMAN &STRUBEN STREET, PTA - PRETORIA - PRETORIA - 0001","Transport",true,"Tuesday, 01 February 2022 - 11:00","Tuesday, 01 February 2022","2022-02-01T00:00:00","Tuesday, 01 February 2022 - 11:00","2022-02-01T11:00:00","2022-02-01T11:00:00","Cancelled","Office administrative, office support and other business support activities","APPOINTMENT OF A SERVICE PROVIDER: TRAVEL MANAGEMENT COMPANY TO PROCURE THE DEPARTMENT'S TYRAVEL REQUIREMENTS SUCH AS GROUND TRANSPORT, ACCOMMODATION, AIR TRANSPORT AND CONFERENCING.","N/A","Gauteng","Mr. Lucky Mashile/Mr.John Mashinini","MashileL@dot.gov.za","012-309-3429","N/A",,"N/A"," NO",
16230,"DOT/04/2020/CA","Request for Bid(Open-Tender)","159 FORUM BUILDING, CNR BOSMAN &STRUBEN STREET, PTA - PRETORIA - PRETORIA - 0001","Transport",true,"Tuesday, 01 February 2022 - 11:00","Tuesday, 01 February 2022","2022-02-01T00:00:00","Tuesday, 01 February 2022 - 11:00","2022-02-01T11:00:00","2022-02-01T11:00:00","Cancelled","Activities of head offices; management consultancy activities","APPOINTMENT OF A SERVICE PROVIDER TO ADVICE THE REGULATING COMMITTEE IN THE ISSUANCE OF PERMISSIONS TO LEVY AIRPORTS AND AIR TRAFFIC SERVICES CHARGES FOR ACSA AND ATNS FOR THE PERIOD OF 2021/2022 TO 2025/2026.","N/A","Gauteng","Mr. Lucky Mashile/Mr.John Mashinini","MashileL@dot.gov.za","012-309-3429","N/A",,"Yes"," NO",
16233,"CORP5505-R","Request for Proposal","Eskom Holdings , Megawatt Park - Sunninghill - Sunninghill - 2157","ESKOM",true,"Thursday, 31 March 2022 - 10:00","Tuesday, 01 February 2022","2022-02-01T00:00:00","Thursday, 31 March 2022 - 11:00","2022-03-31T10:00:00","2022-03-31T11:00:00","Cancelled","Services: Electrical","Manufacturing, Supply, Delivery & Installation of 400Kv Tubular Busbars, Associated Post Insulators with fittings, Damping Conductors, End Caps, Earthwire and Clamps at Eros Substation in Kwa Zulu Natal.
04.02.2022- Contractors to please note the technical standard revision 4 posted today inside the folder named 'ADDENDUM'. Documents are still on Eskom Tender Bulletin ","Suppliers to ensure that no pricing are included on the tender and returnables to exclude pricing as there will be e-Action post tender evaluation as stated in the Invitation document. Returnables necessary for evaluations (from the invitation document and for Technical) as stipulated in the tender are mandatory. All correspondence to be addressed to the buyer via e-mail. Suppliers to download  all tender documents from Eskom tender bulletins :  https://tenderbulletin.eskom.co.za/
","Gauteng","Ngiphile Nkwanyana ","nkwanyn@eskom.co.za","011-800-6574","N/A","via Ms Teams during reverse e-Auction process","Yes"," NO","The tender is now cancelled due to failure for  all suppliers who bided, to meet technical requirements .T
Tender to be re-advertised again in due course."
16242,"MSINSI/007/2022","Request for Bid(Open-Tender)","Hazelmere Dam  - Verulam  - Durban  - 3650","Msinsi Holding (SOC)",true,"Tuesday, 22 February 2022 - 12:00","Tuesday, 01 February 2022","2022-02-01T00:00:00","Wednesday, 09 February 2022 - 11:00","2022-02-22T12:00:00","2022-02-09T11:00:00","Cancelled","Specialised construction activities","SUPPLY AND INSTALLATION OF THREE (3) NEW MOBILE ABLUTION FACILITIES  EACH WITH PLASTIC SCEPTIC TANKS AT HAZELMERE DAM 
(ONCE OFF)
","CIDB 2CE higher is required","KwaZulu-Natal","Ntombifuthi Luthuli ","fundile.zondi@msinsi.co.za","031-765-7724","N/A","Hazelmere Dam, Verulam ","Yes"," Yes","Cancelled due to budget constraints"
16251,"NDoH-28(2021/2022)","Request for Bid(Open-Tender)","1112 VOORTREKKER ROAD - Thaba Tshwane - Pretoria - 0187","Health",false,"Monday, 28 February 2022 - 11:00","Tuesday, 01 February 2022","2022-02-01T00:00:00","<not available>","2022-02-28T11:00:00",,"Cancelled","Supplies: General","APPOINTMENT OF A SERVICE PROVIDER TO SUPPLY, DELIVER AND DISTRIBUTE BASIC LIFE SUPPORT (BLS) ESSENTIAL EQUIPMENT AND TRAINING MANUALS FOR THE NATIONAL DEPARTMENT OF HEALTH","Any clarity seeking questions should be sent by email to tenders@health.gov.za.
The closing date for receipt of all enquiries is five (5) days before closing date of the bid. All enquiries received thereafter will not be considered ","National","Director Dlamini","tenders@health.gov.za","012-395-8930","N/A",,"N/A"," NO","Non-responsive bids"
16260,"ZNQ00069/00000/00/IXO/GEN/22/T","Request for Quotation","NO.3 Village End Avenue - Underberg - Underberg - 3257","Kwazulu Natal - Transport",false,"Thursday, 03 March 2022 - 11:00","Tuesday, 01 February 2022","2022-02-01T00:00:00","<not available>","2022-03-03T11:00:00",,"Cancelled","Repair and installation of machinery and equipment","TO SUPPLY AND DELIVER 30X  225/70R19.5 AND 20X 12R22.5 NEW TYRES FOR AREA OFFICE UNDERBERG","Good day

Attached, please find invitation to Quote for Supply and deliver tyres at Area Office Underberg.

The document must be deposited into the tender box on or before _03/03/2022 @ 11H00 am. The tender box is available from 7h30 to 16h00

Delivery address: no.23 High Street, IXOPO, 3276

If you wish to be awarded preference points please ensure that SBD 6.1 point numbers 7, 8 & 9, witness, bidders signature, date, address and either Sworn affidavit for EME or QSE are fully completed, if this is not fully completed your quote will only be awarded on price

","KwaZulu-Natal","Ms. Sbongile Mncwabe","Sbongile.Mncwabe@kzntransport.gov.za","033-701-1400","033-701-1193",,"N/A"," NO","NOT APPROVED BY BEC MEMBERS."
16273,"W11408","Request for Bid(Open-Tender)","157 Francis Baard Street - Pretoria - Gauteng - 0001","Water and Sanitation",false,"Thursday, 03 March 2022 - 11:00","Tuesday, 01 February 2022","2022-02-01T00:00:00","<not available>","2022-03-03T11:00:00",,"Cancelled","Advertising and market research","APPOINTMENT OF A SERVICE PROVIDER TO PROVIDE SUBSCRIPTION SERVICE FOR MEDIA MONITORING PRODUCTS FOR THE DEPARTMENT OF WATER AND SANITATION AND ITS ENTITIES FOR A TWO-YEAR PERIOD.","N/A","National","Zelda Phiri","phiriz@dws.gov.za","012-336-7954","086-626-2282",,"N/A"," NO","All proposals received were non- responsive"
16281,"NW1001DX","Request for Proposal","22 Golden Avenue - Klerksdorp - Klerksdorp - 2571","ESKOM",true,"Thursday, 02 March 2017 - 10:00","Tuesday, 01 February 2022","2022-02-01T00:00:00","Tuesday, 15 February 2022 - 09:00","2017-03-02T10:00:00","2022-02-15T09:00:00","Cancelled","Supplies: Clothing/Textiles/Footwear","The supply and delivery of Personal Protective Equipment (PPE) Work Wear and Accessories on an “as and when”
required basis to Distribution, Gemma Cluster (Northern Cape & Northwest) for a period of 03 (Three) years","N/A","North West","Elsabe Swanepoel","swanepe@eskom.co.za","012-421-3386","N/A","Virtual meeting - Microsoft Teams","Yes"," NO","The closing date could not be revised.  It should be 02 March 2022 not 2017."
16288,"CNT 1905","Deviation","Bekker Street - Midrand - Gauteng - 1685","South African Civil Aviation Authority",false,"Tuesday, 01 February 2022 - 11:00","Tuesday, 01 February 2022","2022-02-01T00:00:00","<not available>","2022-02-01T11:00:00",,"Cancelled","Rental and leasing activities","Cape Town Lease Extension ","This is not a tender advert but a publication of a deviation.","Gauteng","Mr Sambeso Mbande","mbandes@caa.co.za","011-545-1020","N/A",,"N/A"," NO","Duplicate "
16289,"EFAC/2021/29","Request for Bid(Open-Tender)","370 Nossob Street Corner Delmas Avenue and Nossob Street - Erasmuskloof Ext.4 - Pretoria - 0001","ARMSCOR",false,"Wednesday, 23 February 2022 - 11:00","Tuesday, 01 February 2022","2022-02-01T00:00:00","<not available>","2022-02-23T11:00:00",,"Cancelled","Waste collection, treatment and disposal activities; materials recovery","Appointment of a Service Provider for Waste Removal Services at Armscor Head Office","N/A","Gauteng","Mr S Mahlangu","aopts@armscor.co.za","012-428-3650","000-000-0000",,"N/A"," NO","There was no acceptable bid received"
16113,"RFQ/20/497","Request for Quotation","SABS , 1 DR Lategan Road - Groenkloof - Pretoria - 0001","The South African Bureau of Standards (SABS)",false,"Monday, 07 February 2022 - 11:00","Monday, 31 January 2022","2022-01-31T00:00:00","<not available>","2022-02-07T11:00:00",,"Cancelled","Services: Professional","Appointment of service provider to inspect gas lines, pressure test and supply COC certificate and reports for gas lines at the Groenkloof, Netfa, Secunda, Middleburg (Potential Site), Richardsbay, East London and Cape Town SABS Sites.","•	Supplier to be registered for gas installation (SAQCC).
•	Valid COIDA
•	Insurance
","Gauteng","Portia Semenya","portia.semenya@sabs.co.za","012-428-6179","012-428-6179",,"N/A"," NO","There was no submissions received on the closing date."
16161,"CCMA-VA-19-76","Request for Bid(Open-Tender)","28 Harisson street - Braamfontein - Johannesburg - 0200","Commission for Conciliation Mediation & Arbitration",false,"Monday, 31 January 2022 - 11:00","Monday, 31 January 2022","2022-01-31T00:00:00","<not available>","2022-01-31T11:00:00",,"Cancelled","Administrative and support activities","A request to vary Business Connexion (BCX) contract to accommodate CCMA Teams Migration a local Microsoft Azure once off Subscription

","N/A","Gauteng","Freddy Sello Monama","FreddyM@ccma.org.za","011-377-6952","N/A",,"N/A"," NO","Duplication "
16172,"RLM/DTIS/0065/2021/22","Request for Quotation","Corner Beyers Naude and Nelson Mandela drive - Rustenburg CBD  - Rustenburg - 0300","Rustenburg Local Municipality",false,"Friday, 11 March 2022 - 09:00","Monday, 31 January 2022","2022-01-31T00:00:00","<not available>","2022-03-11T09:00:00",,"Cancelled","Services: Professional","Appointment of a service provider(s) for the repair, upgrade and maintenance of HVAC systems Rustenburg Local Municipality for a period of 36 months","	Prequalification (BBBEE level 1)
	Administrative evaluation (document completion and attachment of mandatory documents)
	Registration with SARACCA as an Authorized Refrigeration Practitioner.
	CIDB grading of 2ME higher.
	80/20 preferential point system (price = 80 & BBBEE points = 20)

TENDER DOCUMENT INFORMATION
Documents will be available on E-tender and RLM websites respectively after 5 working days.

NB! Proof of purchase (Bank Deposit Slip) must be attached upon submission

R 1000.00

Reference Number: 65+Company name

ABSA
Account Number: 122 0000 458
Branch code: 632005

TECHNICAL ENQUIRIES 
Mr. X. Gumenge
014 590 3394
xgumenge@rustenburg.go.za
","North West","Mr. J. Masinga","jmasinga@rustenburg.gov.za","014-590-3123","N/A","Rustenburg Local Municipality Electrical Department 98 Zendeling Street","Yes"," Yes","it is a duplicate"
16184,"Q05/2021/CTN/INFRA","Request for Quotation","OFF Malta Road - Salt River - Cape Town - 7942","Passenger Rail Agency of South Africa",false,"Friday, 18 February 2022 - 11:00","Monday, 31 January 2022","2022-01-31T00:00:00","<not available>","2022-02-18T11:00:00",,"Cancelled","Civil engineering","PAINTING OF ROAD MARKINGS AND INSTALLATION OF WARNING AND REGULATORY SIGNS FOR LEVEL CROSSINGS WITHIN CAPE METRORAIL REGION","N/A","Western Cape","Faniswa Mbunje","fmbunje@prasa.com","021-449-3012","N/A",,"N/A"," NO",
16186,"39/2021","Request for Proposal",,"Legal Aid South Africa",false,"Tuesday, 01 March 2022 - 11:00","Monday, 31 January 2022","2022-01-31T00:00:00","<not available>","2022-03-01T11:00:00",,"Cancelled","Accommodation","Provision of Office Accommodation in respect of Kirkwood Satellite Office for a period of 5 years","N/A","Eastern Cape","Rene Hall","ReneH@legal-aid.co.za","041-991-1811","N/A",,"N/A"," NO","Non responsive bid."
16210,"CRAC-ELF-37193","Request for Quotation","CNR JETPARK AND NORTH REEF ROAD - ELANDSFONTEIN - BOKSBURG - 1406","Transnet SOC Ltd",false,"Thursday, 17 February 2022 - 10:00","Monday, 31 January 2022","2022-01-31T00:00:00","<not available>","2022-02-17T10:00:00",,"Cancelled","Construction","SUPPLY AND DELIVERY OF CONCRETE EQUIPMENT AT ELANDSFONTEIN.","N/A","Gauteng","LEE_HLE KUNENE","thembelihle.kunene@transnet.net","011-878-7096","N/A",,"N/A"," NO","withdrawn due to incorrect Local Content Designation."
16211,"CCMA-VA-19-76","Deviation","28 Harisson street - Braamfontein - Johannesburg - 0200","Commission for Conciliation Mediation & Arbitration",false,"Monday, 31 January 2022 - 11:00","Monday, 31 January 2022","2022-01-31T00:00:00","<not available>","2022-01-31T11:00:00",,"Cancelled","Administrative and support activities","An office variation request for Durban, Johannesburg, Cape Town, Mpumalanga, Polokwane, Free State, Vryburg, Ekurhuleni, Gqeberha, East London, Head Office and Rustenburg Leases varied to allow for implementation of the space planning results and procurement process .

","N/a","National","Freddy Sello Monama","FreddyM@ccma.org.za","011-377-6952","N/A",,"N/A"," NO","DUplication"
16096,"ARC/31/01/2022","Request for Proposal",,"Agricultural Research Council",true,"Monday, 28 February 2022 - 11:00","Saturday, 29 January 2022","2022-01-29T00:00:00","Friday, 18 February 2022 - 11:00","2022-02-28T11:00:00","2022-02-18T11:00:00","Cancelled","Security and investigation activities","Security Guarding Service for OVR Campus.","Bidders who are 15 minutes late for the compulsory briefing session will not be allowed to enter the ARC Premises.  Tender documents should be submitted at 1134 Park Street, Hatfield, Pretoria on the closing date of 28 February 2022.","Gauteng","Musa Zondo","zondomp@arc.agric.za","012-427-9733","N/A","100 Old Southpan Road, Onderstepoort, Pretoria","Yes"," Yes","The service is no longer required."
15935,"215S/2021/22","Request for Proposal","City of Cape Town - Cape Town - Cape Town - 8001","City of Cape Town",true,"Wednesday, 02 March 2022 - 10:00","Friday, 28 January 2022","2022-01-28T00:00:00","Thursday, 17 February 2022 - 11:00","2022-03-02T10:00:00","2022-02-17T11:00:00","Cancelled","Other service activities","Appointment of an accredited service provider to provide in-house competence (non-accredited) and accredited (credit bearing) administration and generic skills training for the City of Cape Town employees","A non-compulsory, but strongly recommended skype briefing session. 
Please use the link above to gain access the briefing session or send a request to Tracey.Nielsen@capetown.gov.za. 

Where bid documents can be obtained:
Physical Address: 2nd Floor (Concourse Level), Civic Centre, 12 Hertzog Boulevard, Cape Town

Where bids should be delivered:
Physical Address: Box 155 at the Tender & Quotation Box Office, 2nd Floor (Concourse Level), Civic Centre, 12 Hertzog Boulevard, Cape Town

Refer to the clause under 2.2.15.1 on page 17 of the tender document (Validity)","Western Cape","Tracey Nielsen","Tracey.Nielsen@capetown.gov.za","021-400-1198","N/A","https://meet.capetown.gov.za/nozipho.gwadiso/000JVRB7","Yes"," NO","The Supply Chain Management Bid Adjudication Committee of the City of Cape Town, on 06 June 2022 resolved that the above-mentioned tender be cancelled in terms of PPPFA Regulation 13 (1)(c) as no acceptable tender is received.  "
15964,"NLM/MS/PIAS/2021/2022","Request for Proposal","Erf 85 Main Street - Ntabankulu - Ntabankulu - 5130","Ntabankulu Local Municipality",false,"Tuesday, 08 February 2022 - 11:00","Friday, 28 January 2022","2022-01-28T00:00:00","<not available>","2022-02-08T11:00:00",,"Cancelled","Services: Professional","PROVISION OF INTERNAL AUDIT SERVICES FOR THE SELECTED PROJECTS AS PER THE APPROVED RISK BASED INTERNAL AUDIT PLAN FOR A PERIOD OF TWENTY FOUR (24) MONTHS.","EFT Payments can also be made to the Municipality on the following details: 
Account Name: Ntabankulu Local Municipality
Cheque Account Number: 62233334250
Branch Code: 250035
Reference: PIAS and Company Name","Eastern Cape","Miss. B Diko","busisiwediko@gmail.com","039-258-2439","N/A","Ntabankulu Municipal Boardroom","Yes"," Yes","Incorrect Closing date"
15988,"SFF/2022/070","Request for Bid(Open-Tender)","Skurwerug, OP45 Road, Saldanha, South Africa - Skurwerug, OP45 Road, Saldanha, South Africa - Skurwerug, OP45 Road, Saldanha, South Africa - 7441","Strategic Fuel Fund",true,"Friday, 25 February 2022 - 12:00","Friday, 28 January 2022","2022-01-28T00:00:00","Thursday, 03 February 2022 - 11:00","2022-02-25T12:00:00","2022-02-03T11:00:00","Cancelled","Other professional, scientific and technical activities","SFF/2022/070 - INTELLIGENT PIGGING AND REPORTING ON BOTH THE 
1067 MM AND THE 508 MM CRUDE OIL PIPELINES BETWEEN THE JETTY
AND TANK FARM AT SFF SALDANHA","N/A","Western Cape","Lebogang Priscilla Molefe","sffprocurement@strategicfuelfund.co.za","021-524-2700","N/A","Interested suppliers can request a link for the meeting from sffprocurement@strategicfuelfund.co.za ","Yes"," NO","No Acceptable bids received"
16026,"BID VA49/746","Request for Bid(Open-Tender)","JUSTICE MAHOMED STREET - SUNNYSIDE - PRETORIA - 0002","Human Settlements",true,"Tuesday, 22 February 2022 - 11:00","Friday, 28 January 2022","2022-01-28T00:00:00","Friday, 11 February 2022 - 11:00","2022-02-22T11:00:00","2022-02-11T11:00:00","Cancelled","Services: Professional","BID VA49/746: TERMS OF REFERENCE FOR THE RENTAL OF AUDIO VISUAL SYSTEMS FOR THE DEPARTMENT`S BOARDROOMS FOR A PERIOD OF 36 MONTHS ","N/A","National","MR MLULEKI KWINANA      ","mluleki.kwinana@dhs.gov.za","012-444-9245","N/A","VIRTUAL MEETING - MICROSOFT TEAMS","Yes"," Yes","BID VA49/746 IS HEREBY CANCELLED. THE MINIMUM QUALIFYING SCORE PUBLISHED WAS INCORRECT."
16043,"ZNB 10032/2021-H","Request for Bid(Open-Tender)",,"Kwazulu Natal - Health",true,"Monday, 28 February 2022 - 11:00","Friday, 28 January 2022","2022-01-28T00:00:00","Wednesday, 09 February 2022 - 11:00","2022-02-28T11:00:00","2022-02-09T11:00:00","Cancelled","Construction","THE INSTALLATION OF WALK-IN COLDROOMS AND INCREASE CAPACITY: UMZIMKHULU & IXOPO MORTUARY","N/A","KwaZulu-Natal","Mr M Myeza","Mxolisi.myeza@kznhealth.gov.za","033-950-2518","N/A","UMzimkhulu & Ixopo Medico Legal Mortuaries","Yes"," Yes","NO COMPLIANT BIDDER"
16077,"CCMA/2021/28-ICT","Request for Bid(Open-Tender)","CCMA National office 28 Harrison Street - Marshall Town - Johannesburg - 2001","Commission for Conciliation Mediation & Arbitration",true,"Friday, 18 February 2022 - 11:00","Friday, 28 January 2022","2022-01-28T00:00:00","Friday, 04 February 2022 - 10:00","2022-02-18T11:00:00","2022-02-04T10:00:00","Cancelled","Other service activities","APPOINTMENT OF A SERVICE PROVIDER FOR THE PROVISIONING OF SUPPORT AND MAINTENANCE OF A HOSTED CONTACT CENTER SOLUTION AT THE CCMA CO-LOCATION DATACENTER FOR A PERIOD OF 36 MONTHS.","DUE TO COVID-19 REGULATIONS, IT IS COMPULSORY FOR THE BIDDERS TO SEND AN EMAIL TO: 
Tenderenquiries@ccma.org.za
 ON OR BEFORE 3rd of FEBRUARY 2022; 16H00 IN ORDER TO BE ALLOCATED THE COMPULSORY BRIEFING SESSION LINK.
FAILURE TO ATTEND THE VIRTUAL BRIEFING SESSION WILL LEAD TO DISQUALIFICATION OF THE BID
","Gauteng","Ms. Thulisa Mpumlo  ","Tenderenquiries@CCMA.org.za","011-377-6823","N/A","Link","Yes"," Yes","Non responsive after evaluation process"
16080,"CCMA/2021/27 - HR","Request for Proposal","28 Harrison Street  - Marshalltown  - Johannesburg - 2001","Commission for Conciliation Mediation & Arbitration",true,"Friday, 25 February 2022 - 11:00","Friday, 28 January 2022","2022-01-28T00:00:00","Friday, 04 February 2022 - 10:00","2022-02-25T11:00:00","2022-02-04T10:00:00","Cancelled","Services: Professional","APPOINTMENT OF A SERVICE PROVIDER FOR THE PROVISIONING OF INTEGRATED WELLNESS PROGRAMME FOR A PERIOD OF 36 MONTHS","DUE TO COVID-19 REGULATIONS, IT IS COMPULSORY FOR THE BIDDERS TO SEND AN EMAIL TO: Tenderenquiries@ccma.org.za
 ON OR BEFORE 3rd of FEBRUARY 2022; 16H00 IN ORDER TO BE ALLOCATED THE COMPULSORY BRIEFING SESSION LINK
","Gauteng","Thulisa Mpumlo","Tenderenquiries@CCMA.org.za","011-377-6823","N/A","MICROSOFT TEAMS","Yes"," Yes","The bid has been cancelled due to non-responsive bids after the evaluation process.
Any enquiry please contact Livhuwani Mavhungu on Tenderenquiries@ccma.org.za"
23830,"RFB740","SITA contract",,"Banking Sector Education and Training Authority",false,"Friday, 04 February 2022 - 16:30","Friday, 28 January 2022","2022-01-28T00:00:00","<not available>","2022-02-04T16:30:00",,"Cancelled","Information and communication","APPOINT A SUITABLY QUALIFIED SERVICE PROVIDER IN SOUTH AFRICA FOR THE SUPPLY AND DELIVERY OF 17 LAPTOPS AND MICE TO THE BANKSETA BUSINESS","N/A","National","Jackie Kwinika","jackiek@bankseta.org.za","011-805-9661","N/A",,"N/A"," NO","Award information incorrect"
15773,"T14/2021-2022","Request for Quotation",,"Matzikama Municipality",false,"Monday, 28 February 2022 - 12:00","Thursday, 27 January 2022","2022-01-27T00:00:00","<not available>","2022-02-28T12:00:00",,"Cancelled","Other service activities","SUPPLY, DELIVERY AND INSTALLATION OF COPY MACHINES FOR MATZIKAMA AREA FOR A THREE (3) YEAR RENTAL PERIOD","N/A","Western Cape","MRS ANSORI DIPPENAAR","peterl@matzikama.gov.za","027-201-3374","N/A",,"Yes"," Yes","NOT AWARDED"
15775,"LPMED0003GX","Request for Bid(Open-Tender)","Steenbok Pan Road - lephalale - Lephalale - 0555","ESKOM",true,"Thursday, 17 February 2022 - 14:00","Thursday, 27 January 2022","2022-01-27T00:00:00","Thursday, 03 February 2022 - 10:00","2022-02-17T14:00:00","2022-02-03T10:00:00","Cancelled","Services: General","Provision of Soot blower System Maintenance for Outages and Routine Maintenance","Compulsary Clarification Meeting","Limpopo","P van der Westhuizen","vdWestPI@eskom.co.za","014-762-2492","N/A","MS Teams","Yes"," Yes","Duplication"
15782,"Quotation 06/2021/22","Request for Quotation","CHURCH STREET - HOPETOWN - HOPETOWN - 8750","Thembelihle Local Municipality",false,"Friday, 04 February 2022 - 11:00","Thursday, 27 January 2022","2022-01-27T00:00:00","<not available>","2022-02-04T11:00:00",,"Cancelled","Water supply; sewerage, waste management and remediation activities","SUPPLY AND DELIVERY OF WATER METERS","N/A","Northern Cape","ELRIE MOUTON","emouton@thembelihlemunicipality.gov.za","053-203-0005","053-203-0490",,"N/A"," NO","Quotation does not include Local Content as prescribed by National Treasury and the DTI."
15793,"RFB 011-2021/2022","Request for Bid(Open-Tender)","1035 Corner Francis Baard and Festival Street - Hatfield - Pretoria - 0083","Government Communications (GCIS)",false,"Tuesday, 22 February 2022 - 11:00","Thursday, 27 January 2022","2022-01-27T00:00:00","<not available>","2022-02-22T11:00:00",,"Cancelled","Information service activities","GOVERNMENT COMMUNICATION AND INFORMATION SYSTEM (GCIS) MEDIA MONITORING SEARCH PLATFORM","N/A","Gauteng","Mpho Ramashi","mpho@gcis.gov.za","012-473-0194","N/A",,"N/A"," NO","Proposals did not meet the threshold for Functionality"
15817,"ZNB00679/00000/00/HOD/GEN/21/T","Request for Bid(Open-Tender)","172 Burger Street - Pietetmaritzburg - Pietetmaritzburg - 3201","Kwazulu Natal - Transport",true,"Tuesday, 08 March 2022 - 11:00","Thursday, 27 January 2022","2022-01-27T00:00:00","Wednesday, 16 February 2022 - 10:00","2022-03-08T11:00:00","2022-02-16T10:00:00","Cancelled","Services: Professional","Provision of capacity of local municipalities on public transport regulation and drafting of 246 minibus taxi associations constitutions","N/A","KwaZulu-Natal","Nonhlanhla Hlophe","Nonhlanhla.Hlophe@kzntransport.gov.za","033-355-8692","N/A","http://bit.ly/ZNB679","Yes"," Yes","Incorrect specification"
