"id","tender_No","type","delivery","department","date_Published","cbrief","cd","dp","closing_Date","brief","compulsory_briefing_session","status","category","description","province","contactPerson","email","telephone","fax","briefingVenue","conditions","bf","bc"
37859,"SCMU3-22/23-0543-HO","Request for Bid(Open-Tender)","Phalo Avenue - Bhisho - Bhisho - 5605","Eastern Cape - Health","2022-10-25T00:00:00",true,"Friday, 25 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-25T11:00:00","Friday, 04 November 2022 - 11:00","2022-11-04T11:00:00","Published","Services: General","Request for an accredited service provider to conduct rate based training on Disaster Management course for 200 ECDoH employees over a period of 36 month","Eastern Cape","Mr M Magula","mzuhleli.magula@echealth.gov.za","060-557-9601","N/A"," Unathi House Boardroom, Bhisho","Document will be available on Supply Chain Management Unit, Department of Health, Ground Floor, Global Life Building, Bisho, from 08h00 on 31st October 2022 @ a nonrefundable deposit of R100.00 per document or download bid document: www.echealth.gov.za ","Yes","Yes"
37860,"SCMU3-22/23-0544HO","Request for Bid(Open-Tender)","Phalo Avenue - Bhisho - Bhisho - 5605","Eastern Cape - Health","2022-10-25T00:00:00",true,"Friday, 25 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-25T11:00:00","Friday, 04 November 2022 - 11:00","2022-11-04T11:00:00","Published","Services: General","Request for an accredited service provider to conduct rate based training on preceptorship training programme for 200 ecdoh staff over a period of 36 months.","Eastern Cape","Mr M Magula","mzuhleli.magula@echealth.gov.za","060-557-9601","N/A","Unathi House Boardroom, Bhisho","Document available at Supply Chain Management Unit, Department of Health, Ground Floor, Global Life Building, Bisho, from 08h00 on 31st October 2022 @ a nonrefundable deposit of R100.00 per document or download bid document: www.echealth.gov.za ","Yes","Yes"
37861,"RFP/2022/10/25","Request for Quotation","7 Wessel Road,Rivonia - Sandton - Johannesburg - 2128","Food and Beverages Manufacturing Industry","2022-10-25T00:00:00",false,"Friday, 04 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-04T11:00:00","<not available>",,"Published","Food and beverage service activities","THE APPOINTMENT OF A SUITABLY SUPPLIER TO PROVIDE PRINTING OF LETTERHEADS","Gauteng","Lunga Mokoena","lungam@foodbev.co.za","011-253-7300","N/A",,"N/A"," NO"," NO"
37862,"SPU/B/DSS/086/22","Request for Bid(Open-Tender)","10 Air Depot, Stephanus Schoeman Road - Thaba Tshwane - Pretoria - 0187","Defence","2022-10-25T00:00:00",false,"Thursday, 17 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-17T11:00:00","<not available>",,"Published","Supplies: Clothing/Textiles/Footwear","Supply and Delivery of Gloves Unisex White Cotton for the SA Air Force. DOD PROC PLAN 22-23/SAAF/DSS/114","Gauteng","Warrant Officer M.G. Greeff","Magrietha.VanHeerden@dod.mil.za","012-351-2266","012-351-2340",,"Technical Information contact Warrant Officer T. Pollock at (012) 351 5186."," NO"," NO"
37866,"RFP021/22","Request for Bid(Open-Tender)","82 Grayston Drive - Sandown - Johannesburg - 2196","Gauteng Partnership Fund","2022-10-25T00:00:00",true,"Friday, 04 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-04T11:00:00","Wednesday, 05 October 2022 - 11:00","2022-10-05T11:00:00","Published","Services: Professional","REQUEST FOR PROPOSAL FROM QUALIFYING BIDDERS TO TAKE OVER/ OUTRIGHT BUY THE GPF’S NONE PERFORMING DEBTORS BOOK","Gauteng","Xalati Maluleke","Tenders@gpf.org.za","011-685-6619","011-685-6619","Briefing session was held on 05 October 2022 @11h00am.","N/A","Yes","Yes"
37867,"2501/10/2022/RFQ/BRR/EMU SPECIAL TOOLS","Request for Quotation","41A Carr Street - Fordsburg - Braamfontein Depot - 2092","Passenger Rail Agency of South Africa","2022-10-25T00:00:00",false,"Friday, 04 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-04T11:00:00","<not available>",,"Published","Services: Electrical","THE SUPPLY AND DELIVERY, EMU SPECIAL TOOLS FOR BRR DEPOT.","Gauteng","Sarah du Plessis","SDuPlessis@prasa.com","011-013-1644","N/A",,"N/A"," NO"," NO"
37868,"2501/10/2022/RFQ/BRR/EMU SPECIAL TOOLS","Request for Quotation","41A Carr Street - Fordsburg - Braamfontein Depot - 2092","Passenger Rail Agency of South Africa","2022-10-25T00:00:00",false,"Friday, 04 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-04T11:00:00","<not available>",,"Published","Services: Electrical","THE SUPPLY AND DELIVERY, EMU SPECIAL TOOLS FOR BRR DEPOT.","Gauteng","Sarah du Plessis","SDuPlessis@prasa.com","011-013-1644","N/A",,"N/A"," NO"," NO"
37869,"ZNT2031/2022LG","Request for Bid(Open-Tender)","330 LANGALIBALELE STREET  - PIETERMARITZBURG  - PIETERMARIZBURG  - 3201","Kwazulu Natal - Cooperative Governance and Traditional Affairs","2022-10-25T00:00:00",false,"Friday, 25 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-25T11:00:00","<not available>",,"Published","Supplies: General","APPOINTMENT OF A SERVICE PROVIDER TO SUPPLY TOILET PAPER, HAND PAPER TOWEL, LIQUID HAND SOAP AND TOILET CLEANING MATERIAL TO THE DEPARTMENT FOR A PERIOD OF 36 MONTHS ","KwaZulu-Natal","Sandisiwe Ndlovu","sandisiwe.ndlovu@kzncogta.gov.za","033-260-8197","033-260-8197",,"
a)	Pre-qualifying criteria
Pre-qualification criteria 	Method of verification
(By Department)	YES / NO

The company must be a B-BBEE 1 level contributor. 		B-BBEE status level verification certificate or
a sworn affidavit as confirming B-BBEE status	


b)	Administrative Criteria
Pre-qualification criteria 	Method of verification
(By Department)	YES / NO
1.	 Company experience

Submit a company profile that illustrates the experience in supply and delivery of goods  	
2.	 Traceable reference letters 
	Attachment of at least four (4) relevant positive traceable reference letters not older than 24 months.	"," NO"," NO"
37870,"RFP14/22","Request for Proposal","29 SIGNAL ROAD, POINT WATERFRONT - DURBAN - DURBAN - 4000","Kwa-Zulu Natal - Ithala Development Finance Corporation","2022-10-25T00:00:00",false,"Wednesday, 14 December 2022 - 11:00","Tuesday, 25 October 2022","2022-12-14T11:00:00","<not available>",,"Published","Information service activities","APPOINTMENT OF A SERVICE PROVIDER TO SUPPLY, IMPLEMENT, SUPPORT AND MAINTAIN AN INTERNAL AUDIT DATA ANALYSIS INTERROGATION SOFTWARE AT ITHALA DEVELOPMENT FINANCE CORPORATION LIMITED FOR A PERIOD OF 5 YEARS","KwaZulu-Natal","SCM","tenders@ithala.co.za","031-907-8911","N/A","request link via email tenders@ithala.co.za","N/A","Yes","Yes"
37874,"DALRRD-CLEAN-05-WLKM (2022/2023)","Request for Bid(Open-Tender)","TULBAGH STREET - TULBAGH BUILDING - WELKOM - 9800","Department of Agriculture, Land Reform & Rural Development","2022-10-25T00:00:00",false,"Monday, 14 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-14T11:00:00","<not available>",,"Published","Services: Functional (Including Cleaning and Security Services)","RENDERING OF STANDARD CLEANING AND HYGIENE SERVICES FOR THE DEPARTMENT OF AGRICULTURE, LAND REFORM AND RURAL DEVELOPMENT, LEJWELEPUTSWA DISTRICT OFFICE FOR A PERIOD OF THIRTY SIX (36) MONTHS.","Free State","MR. GLADMAN MATSHE","gladman.matshe@dalrrd.gov.za","051-400-4200","N/A",,"N/A"," NO"," NO"
37875,"RW10401857/22","Request for Bid(Open-Tender)","522 Impala Road - Glenvista - Johannesburg - 2058","Rand Water","2022-10-25T00:00:00",false,"Friday, 25 November 2022 - 12:00","Tuesday, 25 October 2022","2022-11-25T12:00:00","<not available>",,"Published","Legal and accounting activities","RFB: RW10401857/22 - APPOINTMENT OF THE PANEL OF LEGAL PRACTITIONERS FOR RAND WATER FOR A PERIOD OF FIVE YEARS","Gauteng","Tshepo Morare","tmorare@randwater.co.za","011-682-0410","011-682-0410",,"N/A"," NO"," NO"
37877,"FDC BID NO.003/2022","Request for Proposal","FDC House 33 Kellner Westdene - Bloemfontein - Bloemfontein - 9301","Free State - Free State Development Corporation","2022-10-25T00:00:00",false,"Tuesday, 15 November 2022 - 12:00","Tuesday, 25 October 2022","2022-11-15T12:00:00","<not available>",,"Published","Services: Professional","APPOINTMENT OF A PANEL OF SERVICE PROVIDERS FOR ENTERPRISE FUNDING AND PROJECT MANAGEMENT FOR A PERIOD OF 36 MONTHS","Free State","Ntombi Mtimkulu","ntombi@fdc.co.za","051-400-0800","N/A",,"Bids should be delivered at FDC House 33 Kellner, Bloemfontein, Westdene
"," NO"," NO"
37880,"SCM: 009/2022/23","Request for Bid(Open-Tender)","CORNER OWEN AND SUTHERLAND STR MUNITATA BUILDING  - MTHATHA - MTHATHA - 5099","King Sabata Dalindyebo Local Municipality","2022-10-25T00:00:00",false,"Friday, 25 November 2022 - 12:00","Tuesday, 25 October 2022","2022-11-25T12:00:00","<not available>",,"Published","Other service activities","Rehabilitation of King Edward Street ","Eastern Cape","Ms Nondlazi ","nondlazis@ksd.gov.za","047-501-4308","N/A",,"Bidders should have CIDB grading of 6CE Or Higher "," NO"," NO"
37882,"DALRRD-CLEAN-06-SASOL (2022/2023)","Request for Bid(Open-Tender)","FICHARD STREET - FICHARD BUILDING - SASOLBURG - 9800","Department of Agriculture, Land Reform & Rural Development","2022-10-25T00:00:00",false,"Monday, 14 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-14T11:00:00","<not available>",,"Published","Services: Functional (Including Cleaning and Security Services)","APPOINTMENT OF SERVICE PROVIDER FOR RENDERING STANDARD CLEANING SERVICES FOR THE DEPARTMENT OF AGRICULTURE LAND REFORM AND RURAL DEVELOPMENT, FEZILE DABI DISTRICT OFFICE, SASOLBURG FOR A PERIOD OF THIRTY SIX (36) MONTHS.","Free State","MR. GLADMAN MATSHE","gladman.matshe@dalrrd.gov.za","051-400-4200","N/A",,"N/A"," NO"," NO"
37883,"KZNCETC 15/2022","Request for Proposal",,"KwaZulu Natal-Community Education and Training College","2022-10-25T00:00:00",false,"Tuesday, 08 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-08T11:00:00","<not available>",,"Published","Supplies: Computer Equipment","KZNCETC 15/2022 : REQUEST FOR PROPOSAL (RFP) FOR APPOINTMENT OF A SUITABLE SERVICE PROVIDER TO PROVIDE ICT EQUIPMENT, FURNITURE AND MOBILE COMPUTER LABORATORIES FOR KWAZULU-NATAL COMMUNITY EDUCATION AND TRAINING COLLEGE.","KwaZulu-Natal","Mr Sibusiso A Thabethe","SThabethe@kzn.cetc.edu.za","031-350-4365","N/A","Phindangene CLC, Dokkies CLC, Sikhonzi Edna Gazu CLC, UsizuZulu CLC, Ilungelolethu CLC","1.  Site visit are compulsory
2.  Tender documents are available on  https://kzn.cetc.edu.za/open-tenders/","Yes","Yes"
37884,"SPU/B/DSS/087/22","Request for Bid(Open-Tender)","10 Air Depot, Stephanus Schoeman Road - Thaba Tshwane - Pretoria - 0187","Defence","2022-10-25T00:00:00",false,"Monday, 21 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-21T11:00:00","<not available>",,"Published","Supplies: Clothing/Textiles/Footwear","Supply and Delivery of Various Metal Insignias and Buttons for the SA Air Force. DOD PROC PLAN 22-23/SAAF/DSS/137.","Gauteng","Warrant Officer M.G. Greeff","saafpu@gmail.com","012-351-2266","012-351-2340",,"NB - PASSWORD TO OPEN THE ATTACHED APPLICABLE SPECIFICATIONS ARE AS FOLLOWS: SAAF
Technical Information contact Warrant Officer T. Pollock at (012) 351 5186."," NO"," NO"
37888,"Q13-2022-23","Request for Quotation","1 Dirkie Uys Street - Bredasdorp - Bredasdorp - 7280","Cape Agulhas Municipality","2022-10-25T00:00:00",false,"Friday, 04 November 2022 - 12:00","Tuesday, 25 October 2022","2022-11-04T12:00:00","<not available>",,"Published","Supplies: General","SUPPLY AND DELIVERY OF STEEL STRUCTURE FOR INFORMAL VENDORS","Western Cape","Geraldine Koopman","geraldinek@capeagulhas.gov.za","028-425-5500","N/A",,"N/A"," NO"," NO"
37889,"TNPA/2022/08/0875/9785/RFP","Request for Proposal","Ventura Road, Bayvue building - Port of Richards Bay - Richards Bay - 3900","Transnet National Ports Authority","2022-10-25T00:00:00",true,"Tuesday, 22 November 2022 - 12:00","Tuesday, 25 October 2022","2022-11-22T12:00:00","Thursday, 03 November 2022 - 10:00","2022-11-03T10:00:00","Published","Services to buildings and landscape activities","PROVISION OF GROUND MAINTENANCE (GRASS CUTTING AND GARDEN SERVICES) FOR TRANSNET NATIONAL PORTS AUTHORITY PORT OF RICHARDS BAY FOR A PERIOD OF THIRTY-SIX MONTHS","KwaZulu-Natal","Lincoln Mazibuko","Lincoln.Mazibuko@transnet.net","035-905-3100","N/A","Employee Care Centre, Ventura Road, TNPA, Port of Richards Bay","1. Attendance of the briefing session is COMPULSORY, failing to attend will result to bidders disqualification
2. Bidders are required to confirm their attendance and to send their contact details including the number of representatives (where applicable) to the following address: Lincoln.mazibuko@transnet.net
This is to ensure that Transnet may make the necessary arrangements for the briefing session.","Yes","Yes"
37892,"ERI/2022/CS/29","Request for Bid(Open-Tender)","CORNER HUNSLET AND LOWER GERMISTON - ROSHERVILLE  - JOHANNESBURG - 2094","ESKOM","2022-10-25T00:00:00",false,"Wednesday, 23 November 2022 - 10:00","Tuesday, 25 October 2022","2022-11-23T10:00:00","<not available>",,"Published","Construction","THE SUPPLY AND DELIVER OF LINE HARDWARE FOR THE POWERLINE DEPARTMENT ON AN AS AND WHEN REQUIRED BASIS FOR A PERIOD OF 36 MONTHS","National","Tean Venter","VenterTG@eskom.co.za","011-621-3000","011-621-3000",,"None"," NO"," NO"
37893,"sk8/3/1-43/2022/23","Request for Bid(Open-Tender)","Bareki Mall, Corner Van Rieebeck and Chris Wiid Streets in Groblersdal - GROBLERSDAL - GROBLERSDAL - 0470","Sekhukhune District Municipality","2022-10-25T00:00:00",false,"Wednesday, 30 November 2022 - 10:00","Tuesday, 25 October 2022","2022-11-30T10:00:00","<not available>",,"Published","Services: General","Maebe Water Supply Intervention Project","Limpopo","Masemola Voster: Manager SCM","masemolav@sekhukhune.gov.za","013-262-7656","013-262-3688",,"N/A"," NO"," NO"
37895,"SK8/3/1-44/2022/23","Request for Bid(Open-Tender)","Bareki Mall, Corner Van Rieebeck and Chris Wiid Streets in Groblersdal - GROBLERSDAL - GROBLERSDAL - 0470","Sekhukhune District Municipality","2022-10-25T00:00:00",false,"Monday, 14 November 2022 - 10:00","Tuesday, 25 October 2022","2022-11-14T10:00:00","<not available>",,"Published","Services: Professional","Appointment of a Panel of Social Facilitators to Promote Community Participation in Project Implementation throughout their life cycle for a period of 36 Months.","Limpopo","Masemola Voster: Manager SCM","masemolav@sekhukhune.gov.za","013-262-7656","013-262-3688",,"N/A"," NO"," NO"
37897,"SK8/3/1-46/2022/23","Request for Bid(Open-Tender)","Bareki Mall, Corner Van Rieebeck and Chris Wiid Streets in Groblersdal - GROBLERSDAL - GROBLERSDAL - 0470","Sekhukhune District Municipality","2022-10-25T00:00:00",true,"Friday, 11 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-11T11:00:00","Thursday, 03 November 2022 - 11:00","2022-11-03T11:00:00","Published","Services: General","Nkosini Water Supply Intervention Project","Limpopo","Masemola Voster: Manager SCM","masemolav@sekhukhune.gov.za","013-262-7656","013-262-3688","eNkosini Water Package Plant","CIDB Grading for this Project is 4CE or Higher","Yes","Yes"
37899,"HES-CORP 06/2223","Request for Bid(Open-Tender)","Hessequa Municipality, 19 Main Road - Riversdale - Western Cape - 6670","Hessequa Municipality","2022-10-25T00:00:00",false,"Friday, 02 December 2022 - 12:00","Tuesday, 25 October 2022","2022-12-02T12:00:00","<not available>",,"Published","Telecommunications","THE PROVISION OF NETWORK & TELEPHONY SERVICES TO HESSEQUA MUNICIPALITY FOR A PERIOD OF THREE (3) YEARS","Western Cape","Leanne Windvogel","leanne@hessequa.gov.za","028-713-8087","086-408-5074",,"SEE DOCUMENTATION ATTACHED!!"," NO"," NO"
37901,"WCPK1064LH","Request for Bid(Open-Tender)","Drakensberg PSS close to Bergville - Bergville - Kwazulu Natal - 3350","ESKOM","2022-10-25T00:00:00",true,"Thursday, 24 November 2022 - 10:00","Tuesday, 25 October 2022","2022-11-24T10:00:00","Thursday, 10 November 2022 - 10:00","2022-11-10T10:00:00","Published","Specialised construction activities","Re- Issue 
Replacement of Obsolete Emergency Diesel Generator A at Drakensberg Pumped Storage Scheme
","KwaZulu-Natal","Lorna Hendricks","hendrial@eskom.co.za","021-941-5728","N/A","Microsoft Teams Virtual Meeting and Drakensberg Pumped Storage Scheme","No","Yes"," NO"
37903,"RFP/TVL/2022/53","Request for Proposal","Corner attilery and Henley Road - Auckland Park  - Johannesburg - 2006","South African Broadcasting Corporation Limited","2022-10-25T00:00:00",true,"Wednesday, 23 November 2022 - 12:00","Tuesday, 25 October 2022","2022-11-23T12:00:00","Thursday, 10 November 2022 - 11:00","2022-11-10T11:00:00","Published","Administrative and support activities","REQUEST FOR PROPOSAL FOR THE LOYALTY AND REWARDS PROGRAM FOR A PERIOD OF THREE YEARS.","National","Lerato Masango","tenderqueries@sabc.co.za","011-714-4644","N/A","Micro Soft Teams  link on the tender document ","N/A","Yes"," NO"
37906,"CRAC-ELF-39260/TFR/2022/10/1970/15242 RFQ","Request for Quotation",,"Transnet SOC Ltd","2022-10-25T00:00:00",true,"Tuesday, 08 November 2022 - 10:00","Tuesday, 25 October 2022","2022-11-08T10:00:00","Tuesday, 01 November 2022 - 10:00","2022-11-01T10:00:00","Published","Construction","FOR THE HIRE, SUPPLY , DESIGN, ERECT AND DISMANTLE SCAFFOLDING FOR CLIFTON TOWER , POSTMASBURG, NORTHEN CAPE FOR A PERIOD OF 12 WEEKS.","Northern Cape","THATO LEHANA","THATO.LEHANA@TRANSNET.NET","011-878-7048","N/A","CLIFTON TOWER POSTMASBURG","CALL BONGANI @081 727 1018 FOR DIRECTIONS","Yes","Yes"
37907,"0010161600","Request for Quotation",,"Kwa-Zulu Natal - Ezemvelo KwaZulu-Natal Wildlife","2022-10-25T00:00:00",false,"Friday, 04 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-04T11:00:00","<not available>",,"Published","Services to buildings and landscape activities","SUPPLY AND DELIVERY OF BRUSH CUTTER AT HIGHMOOR NATURE RESERVE","KwaZulu-Natal","Menzi Phakathi","menzi.phakathi@kznwildlife.com","033-845-1631","N/A",,"N/A"," NO"," NO"
37908,"0010167039","Request for Quotation","ISIMANGALISO WETLAND PARK  - ST LUCIA  - DURBAN - 3936","Kwa-Zulu Natal - Ezemvelo KwaZulu-Natal Wildlife","2022-10-25T00:00:00",false,"Friday, 04 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-04T11:00:00","<not available>",,"Published","Repair and installation of machinery and equipment","SUPPLY AND DELIVERY OF MAINTENANCE EQUIPMENT AT CAPE VIDAL NATURE RESERVE","KwaZulu-Natal","Menzi Phakathi","menzi.phakathi@kznwildlife.com","033-845-1631","N/A",,"N/A"," NO"," NO"
37909,"0010167099","Request for Quotation","ISIMANGALISO WETLAND PARK  - ST LUCIA  - DURBAN - 3936","Kwa-Zulu Natal - Ezemvelo KwaZulu-Natal Wildlife","2022-10-25T00:00:00",false,"Friday, 04 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-04T11:00:00","<not available>",,"Published","Other manufacturing","SUPPLY AND DELIVERY OF TIMBER PRODUCTS AT CAPE VIDAL NATURE RESERVE","KwaZulu-Natal","Menzi Phakathi","menzi.phakathi@kznwildlife.com","033-845-1631","N/A",,"N/A"," NO"," NO"
37910,"OVG (04) 2022/2023","Request for Bid(Open-Tender)","266 Cnr Andries an Pretorious - 6th Floor, Centre walk Building - Pretoria - 0001","Office Of The Valuer-General","2022-10-25T00:00:00",true,"Tuesday, 15 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-15T11:00:00","Wednesday, 02 November 2022 - 11:00","2022-11-02T11:00:00","Published","Supplies: General","APPOINTMENT OF A SERVICE PROVIDER FOR THE ONCE OFF SUPPLY, DELIVERY, AND INSTALLATION OF OFFICE FURNITURE AT THE OFFICE OF THE VALUER GENERAL SITUATED AT CENTRE WALK BUILDING.","Gauteng","Mr. M Netshitungulu/ Mr. Gl Sekwale","Gobusamang.Sekwale@ovg.org.za","060-535-5769","N/A","OFFICE OF THE VALUER-GENERAL (OVG), 267 Praetor Building, 3rd Floor, Cnr Pretorius and Lilian Ngoyi ","N/A","Yes","Yes"
37913,"ADVERTISED FORMAL QUOTATION: RFQ 08/10/2022  REQUE","Request for Quotation","26 CHURCH STREET, OUDTSHOORN 6625 - OUDTSHOORN - OUDTSHOORN - 6625","Oudtshoorn Municipality","2022-10-25T00:00:00",false,"Friday, 04 November 2022 - 12:00","Tuesday, 25 October 2022","2022-11-04T12:00:00","<not available>",,"Published","Education","ADVERTISED FORMAL QUOTATION: RFQ 08/10/2022 REQUEST FOR QUOTATION FOR BASIC COMPUTER TRAINING 
","Western Cape","J. ROLLISON / S. NJOKO","siphumelelo@oudtmun.gov.za","044-203-3178","N/A",,"N/A"," NO"," NO"
37915,"ADVERTISED FORMAL QUOTATION: RFQ 09/10/2022  REQUE","Request for Quotation","26 CHURCH STREET, OUDTSHOORN 6625 - OUDTSHOORN - OUDTSHOORN - 6625","Oudtshoorn Municipality","2022-10-25T00:00:00",false,"Friday, 04 November 2022 - 12:00","Tuesday, 25 October 2022","2022-11-04T12:00:00","<not available>",,"Published","Education","ADVERTISED FORMAL QUOTATION: RFQ 09/10/2022 REQUEST FOR QUOTATION FOR SHE REP TRAINING 
","Western Cape","J. ROLLISON / S. NJOKO","siphumelelo@oudtmun.gov.za","044-203-3178","N/A",,"N/A"," NO"," NO"
37916,"MPKUS10494GX","Request for Bid(Open-Tender)","R545 Kendal/Balmoral road Emalahleni South Africa 1035 - Witbank / Emalahleni - Witbank / Emalahleni - 1035","ESKOM","2022-10-25T00:00:00",true,"Tuesday, 22 November 2022 - 10:00","Tuesday, 25 October 2022","2022-11-22T10:00:00","Tuesday, 08 November 2022 - 10:00","2022-11-08T10:00:00","Published","Supplies: General","SUPPLY AND DELIVERY OF SUMP PUMPS SPARES ON “AS AND WHEN REQUIRED” BASIS AT KUSILE POWER STATION FOR A PERIOD OF 5 YEARS","Mpumalanga","Thembile Mbhiza","Mbhizat@eskom.co.za","011-655-2271","086-660-0177","Ms Teams (refer to the attached Link)","N/A","Yes"," NO"
37917,"DM-00085ES","Request for Quotation","HLUHLUWE DAM - HLUHLUWE - HLUHLUWE - 3960","Water and Sanitation","2022-10-25T00:00:00",true,"Monday, 07 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-07T11:00:00","Tuesday, 01 November 2022 - 09:00","2022-11-01T09:00:00","Published","Services: General","THE REMOVAL OF BEE HIVE AT GUARD HUT","KwaZulu-Natal","LAURA MGUNI","MGUNIL@DWS.GOV.ZA","060-587-4609","N/A","HLUHLUWE","N/A","Yes","Yes"
37920,"DM-0086ES","Request for Quotation","CRAIGIEBURN DAM - GREYTOWN - GREYTOWN - 3500","Water and Sanitation","2022-10-25T00:00:00",true,"Monday, 07 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-07T11:00:00","Thursday, 03 November 2022 - 11:00","2022-11-03T11:00:00","Published","Services: General","THE REMOVAL OF A BEE HIVE AT THE WATER CONTROL OFFICER'S HOUSE","KwaZulu-Natal","LAURA MGUNI","MGUNIL@DWS.GOV.ZA","060-587-4609","N/A","CRAIGIEBURN DAM","N/A","Yes","Yes"
37922,"RFQ/PPECB/GQEBERHA/STAT/2022/08","Request for Quotation","45 Silverboom Avenue - Platteflook - Cape Town - 7560","Perishable Products Export Control Board","2022-10-25T00:00:00",false,"Monday, 07 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-07T11:00:00","<not available>",,"Published","Supplies: Stationery/Printing","The Supply and Delivery of Office stationery for a period of 3 years on an As and When required basis.","Eastern Cape","Portia Jonginyanga","portiaj@ppecb.com","021-930-1134","N/A",,"N/A"," NO"," NO"
37927,"Q23/132/NM ","Request for Quotation","Umgeni Water, 7 Portland Road - CBD - Pietermaritzburg - 3201","Umgeni Water","2022-10-25T00:00:00",false,"Friday, 04 November 2022 - 15:00","Tuesday, 25 October 2022","2022-11-04T15:00:00","<not available>",,"Published","Manufacture of chemicals and chemical products","PHARMACEUTICAL /CEC ANALYSIS OF TREATED WASTEWATER EFFLUENT AND DIRECT POTABLE REUSE SAMPLES AT DARVIL PLANT","KwaZulu-Natal","Nokwanda Mboyi","nokwanda.mboyi@umgeni.co.za","033-846-1818","N/A",,"N/A"," NO"," NO"
37928,"5/2/1 (6558) 3D","Request for Proposal","5th Floor ABSA Building Lakeview Terrace  -  Richards Bay  - Richardsbay - 3900","Department of Rural Development & Land Reform","2022-10-25T00:00:00",true,"Tuesday, 15 November 2022 - 11:00","Tuesday, 25 October 2022","2022-11-15T11:00:00","Monday, 31 October 2022 - 11:00","2022-10-31T11:00:00","Published","Services: Functional (Including Cleaning and Security Services)","Appointment of a suitable service provider to render standard cleaning, hygiene, pest control and fumigation services for the period of 24 months for the Department of Agriculture, Land Reform and Rural Development at the Richards Bay District Office ","KwaZulu-Natal","Xolani Ngema","xolani.ngema@dalrrd.gov.za","033-264-9539","N/A","5th Floor ABSA Building Lakeview Terrace  Richards Bay 3900","Bids are to be completed in accordance with the conditions attached to the documents and must be sealed and endorsed with the relevant contract number and must be personally deposited in the official bid box in the foyer of:
The Department of Agriculture Land Reform and Rural Development Offices
1st Floor, 270 Jabu Ndlovu Street, PIETERMARITZBURG not later than 11h00 on the closing dates scheduled above, at which time bids will be opened in public","Yes","Yes"
37929,"Q22/ 204/NM","Request for Quotation","310 Burger Street - CBD - Pietermaritzburg - 3201","Umgeni Water","2022-10-25T00:00:00",true,"Friday, 18 November 2022 - 15:00","Tuesday, 25 October 2022","2022-11-18T15:00:00","Monday, 07 November 2022 - 11:00","2022-11-07T11:00:00","Published","Services: Professional","Appointment of a Service Provider to Assist Stakeholders Undertake Studies to Determine Whether the Waste Discharge Charge System Would be an Appropriate Instrument for Addressing Water Quality Issues Within the Greater Mgeni and Investigate Alternative Financial Instruments and/or Models for Improving Water Quality in the Greater Mgeni Catchment.","KwaZulu-Natal","Nosipho Mkhize","nosipho.mkhize@umgeni.co.za","033-341-1062","N/A","Microsoft Teams ","Documents will be issued by email, upon request from nosipho.mkhize@umgeni.co.za.   ","Yes","Yes"
37931," TNPA/2022/09/1140/12885/RFQ","Request for Quotation",,"Transnet National Ports Authority","2022-10-25T00:00:00",true,"Friday, 18 November 2022 - 15:00","Tuesday, 25 October 2022","2022-11-18T15:00:00","Wednesday, 09 November 2022 - 10:00","2022-11-09T10:00:00","Published","Services: Professional","FOR THE PROVISION OF SERVICES FOR THE INTEGRATED MANAGEMENT SYSTEM (IMS) CERTIFICATION AUDIT (ASSET MANAGEMENT, ENERGY MANAGEMENT, BUSINESS CONTINUITY MANAGEMENT, ICT SERVICE MANAGEMENT AND RISK MANAGEMENT) AT TRANSNET NATIONAL PORTS AUTHORITY AND ITS EIGHT COMMERCIAL PORTS I.E., RICHARDS BAY, DURBAN, EAST LONDON, PORT ELIZABETH, PORT NGQURA, MOSSEL BAY, CAPE TOWN AND SALDANHA BAY FOR A PERIOD THIRTY-SIX (36) MONTHS ON AN AS AND WHEN REQUIRED BASIS","Eastern Cape","Nobahle Mjoli","Nobahle.Mjoli@transnet.net","072-655-6006","N/A","Via MsTeams","-TECHNICAL  PREQUALIFICATION CRITERIA - ONLY THE FOLLOWING 
RESPONDENTS MAY RESPOND TO THIS RFP:
− RESPONDENTS WITH A ACCREDITATION CERTIFICATE AS PER ISO 17024 LATEST VERSION

-A non-compulsory pre-proposal RFQ briefing will be conducted via Microsoft Teams on Wednesday 09 November  2022 at 10h00, ","Yes"," NO"
